neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
11274,AUDUBON PARK,Arson,0,12,2018
11275,AUDUBON PARK,Auto Theft,3,12,2018
11276,AUDUBON PARK,Burglary,5,12,2018
11277,AUDUBON PARK,Homicide,0,12,2018
11278,AUDUBON PARK,Larceny,4,12,2018
11279,AUDUBON PARK,Rape,0,12,2018
11280,AUDUBON PARK,Robbery,1,12,2018
11281,BANCROFT,Aggravated Assault,0,12,2018
11282,BANCROFT,Arson,0,12,2018
11283,BANCROFT,Auto Theft,1,12,2018
11284,BANCROFT,Burglary,1,12,2018
11285,BANCROFT,Homicide,0,12,2018
11286,BANCROFT,Larceny,4,12,2018
11287,BANCROFT,Rape,0,12,2018
11288,BANCROFT,Robbery,1,12,2018
11289,BELTRAMI,Aggravated Assault,1,12,2018
11290,BELTRAMI,Arson,0,12,2018
11291,BELTRAMI,Auto Theft,0,12,2018
11292,BELTRAMI,Burglary,2,12,2018
11293,BELTRAMI,Homicide,0,12,2018
11294,BELTRAMI,Larceny,6,12,2018
11295,BELTRAMI,Rape,0,12,2018
11296,BELTRAMI,Robbery,1,12,2018
11297,BOTTINEAU,Aggravated Assault,1,12,2018
11298,BOTTINEAU,Arson,0,12,2018
11299,BOTTINEAU,Auto Theft,2,12,2018
11300,BOTTINEAU,Burglary,0,12,2018
11301,BOTTINEAU,Homicide,0,12,2018
11302,BOTTINEAU,Larceny,7,12,2018
11303,BOTTINEAU,Rape,0,12,2018
11304,BOTTINEAU,Robbery,0,12,2018
11305,BRYANT,Aggravated Assault,0,12,2018
11306,BRYANT,Arson,0,12,2018
11307,BRYANT,Auto Theft,0,12,2018
11308,BRYANT,Burglary,1,12,2018
11309,BRYANT,Homicide,0,12,2018
11310,BRYANT,Larceny,2,12,2018
11311,BRYANT,Rape,0,12,2018
11312,BRYANT,Robbery,0,12,2018
11313,BRYN - MAWR,Aggravated Assault,1,12,2018
11314,BRYN - MAWR,Arson,0,12,2018
11315,BRYN - MAWR,Auto Theft,2,12,2018
11316,BRYN - MAWR,Burglary,3,12,2018
11317,BRYN - MAWR,Homicide,0,12,2018
11318,BRYN - MAWR,Larceny,1,12,2018
11319,BRYN - MAWR,Rape,0,12,2018
11320,BRYN - MAWR,Robbery,0,12,2018
11321,CAMDEN INDUSTRIAL,Aggravated Assault,0,12,2018
11322,CAMDEN INDUSTRIAL,Arson,0,12,2018
11323,CAMDEN INDUSTRIAL,Auto Theft,0,12,2018
11324,CAMDEN INDUSTRIAL,Burglary,0,12,2018
11325,CAMDEN INDUSTRIAL,Homicide,0,12,2018
11326,CAMDEN INDUSTRIAL,Larceny,0,12,2018
11327,CAMDEN INDUSTRIAL,Rape,0,12,2018
11328,CAMDEN INDUSTRIAL,Robbery,0,12,2018
11329,CARAG,Aggravated Assault,0,12,2018
11330,CARAG,Arson,0,12,2018
11331,CARAG,Auto Theft,2,12,2018
11332,CARAG,Burglary,5,12,2018
11333,CARAG,Homicide,0,12,2018
11334,CARAG,Larceny,19,12,2018
11335,CARAG,Rape,1,12,2018
11336,CARAG,Robbery,0,12,2018
11337,CEDAR - ISLES - DEAN,Aggravated Assault,0,12,2018
11338,CEDAR - ISLES - DEAN,Arson,0,12,2018
11339,CEDAR - ISLES - DEAN,Auto Theft,0,12,2018
11340,CEDAR - ISLES - DEAN,Burglary,0,12,2018
11341,CEDAR - ISLES - DEAN,Homicide,0,12,2018
11342,CEDAR - ISLES - DEAN,Larceny,3,12,2018
11343,CEDAR - ISLES - DEAN,Rape,0,12,2018
11344,CEDAR - ISLES - DEAN,Robbery,2,12,2018
11345,CEDAR RIVERSIDE,Aggravated Assault,5,12,2018
11346,CEDAR RIVERSIDE,Arson,0,12,2018
11347,CEDAR RIVERSIDE,Auto Theft,5,12,2018
11348,CEDAR RIVERSIDE,Burglary,4,12,2018
11349,CEDAR RIVERSIDE,Homicide,0,12,2018
11350,CEDAR RIVERSIDE,Larceny,19,12,2018
11351,CEDAR RIVERSIDE,Rape,0,12,2018
11352,CEDAR RIVERSIDE,Robbery,3,12,2018
11353,CENTRAL,Aggravated Assault,4,12,2018
11354,CENTRAL,Arson,0,12,2018
11355,CENTRAL,Auto Theft,7,12,2018
11356,CENTRAL,Burglary,7,12,2018
11357,CENTRAL,Homicide,0,12,2018
11358,CENTRAL,Larceny,15,12,2018
11359,CENTRAL,Rape,0,12,2018
11360,CENTRAL,Robbery,1,12,2018
11361,CLEVELAND,Aggravated Assault,5,12,2018
11362,CLEVELAND,Arson,0,12,2018
11363,CLEVELAND,Auto Theft,3,12,2018
11364,CLEVELAND,Burglary,2,12,2018
11365,CLEVELAND,Homicide,0,12,2018
11366,CLEVELAND,Larceny,1,12,2018
11367,CLEVELAND,Rape,0,12,2018
11368,CLEVELAND,Robbery,0,12,2018
11369,COLUMBIA PARK,Aggravated Assault,0,12,2018
11370,COLUMBIA PARK,Arson,0,12,2018
11371,COLUMBIA PARK,Auto Theft,1,12,2018
11372,COLUMBIA PARK,Burglary,0,12,2018
11373,COLUMBIA PARK,Homicide,0,12,2018
11374,COLUMBIA PARK,Larceny,2,12,2018
11375,COLUMBIA PARK,Rape,0,12,2018
11376,COLUMBIA PARK,Robbery,0,12,2018
11377,COMO,Aggravated Assault,2,12,2018
11378,COMO,Arson,0,12,2018
11379,COMO,Auto Theft,0,12,2018
11380,COMO,Burglary,7,12,2018
11381,COMO,Homicide,0,12,2018
11382,COMO,Larceny,8,12,2018
11383,COMO,Rape,1,12,2018
11384,COMO,Robbery,0,12,2018
11385,COOPER,Aggravated Assault,0,12,2018
11386,COOPER,Arson,0,12,2018
11387,COOPER,Auto Theft,1,12,2018
11388,COOPER,Burglary,5,12,2018
11389,COOPER,Homicide,0,12,2018
11390,COOPER,Larceny,2,12,2018
11391,COOPER,Rape,0,12,2018
11392,COOPER,Robbery,1,12,2018
11393,CORCORAN,Aggravated Assault,1,12,2018
11394,CORCORAN,Arson,0,12,2018
11395,CORCORAN,Auto Theft,4,12,2018
11396,CORCORAN,Burglary,2,12,2018
11397,CORCORAN,Homicide,0,12,2018
11398,CORCORAN,Larceny,3,12,2018
11399,CORCORAN,Rape,0,12,2018
11400,CORCORAN,Robbery,0,12,2018
11401,DIAMOND LAKE,Aggravated Assault,0,12,2018
11402,DIAMOND LAKE,Arson,0,12,2018
11403,DIAMOND LAKE,Auto Theft,2,12,2018
11404,DIAMOND LAKE,Burglary,2,12,2018
11405,DIAMOND LAKE,Homicide,0,12,2018
11406,DIAMOND LAKE,Larceny,7,12,2018
11407,DIAMOND LAKE,Rape,0,12,2018
11408,DIAMOND LAKE,Robbery,0,12,2018
11409,DOWNTOWN EAST,Aggravated Assault,0,12,2018
11410,DOWNTOWN EAST,Arson,0,12,2018
11411,DOWNTOWN EAST,Auto Theft,2,12,2018
11412,DOWNTOWN EAST,Burglary,2,12,2018
11413,DOWNTOWN EAST,Homicide,0,12,2018
11414,DOWNTOWN EAST,Larceny,20,12,2018
11415,DOWNTOWN EAST,Rape,0,12,2018
11416,DOWNTOWN EAST,Robbery,0,12,2018
11417,DOWNTOWN WEST,Aggravated Assault,13,12,2018
11418,DOWNTOWN WEST,Arson,0,12,2018
11419,DOWNTOWN WEST,Auto Theft,7,12,2018
11420,DOWNTOWN WEST,Burglary,6,12,2018
11421,DOWNTOWN WEST,Homicide,0,12,2018
11422,DOWNTOWN WEST,Larceny,127,12,2018
11423,DOWNTOWN WEST,Rape,10,12,2018
11424,DOWNTOWN WEST,Robbery,11,12,2018
11425,EAST HARRIET,Aggravated Assault,0,12,2018
11426,EAST HARRIET,Arson,0,12,2018
11427,EAST HARRIET,Auto Theft,0,12,2018
11428,EAST HARRIET,Burglary,4,12,2018
11429,EAST HARRIET,Homicide,0,12,2018
11430,EAST HARRIET,Larceny,8,12,2018
11431,EAST HARRIET,Rape,0,12,2018
11432,EAST HARRIET,Robbery,0,12,2018
11433,EAST ISLES,Aggravated Assault,1,12,2018
11434,EAST ISLES,Arson,0,12,2018
11435,EAST ISLES,Auto Theft,1,12,2018
11436,EAST ISLES,Burglary,2,12,2018
11437,EAST ISLES,Homicide,0,12,2018
11438,EAST ISLES,Larceny,19,12,2018
11439,EAST ISLES,Rape,1,12,2018
11440,EAST ISLES,Robbery,1,12,2018
11441,EAST PHILLIPS,Aggravated Assault,3,12,2018
11442,EAST PHILLIPS,Arson,0,12,2018
11443,EAST PHILLIPS,Auto Theft,7,12,2018
11444,EAST PHILLIPS,Burglary,2,12,2018
11445,EAST PHILLIPS,Homicide,0,12,2018
11446,EAST PHILLIPS,Larceny,6,12,2018
11447,EAST PHILLIPS,Rape,0,12,2018
11448,EAST PHILLIPS,Robbery,4,12,2018
11449,ECCO,Aggravated Assault,2,12,2018
11450,ECCO,Arson,0,12,2018
11451,ECCO,Auto Theft,0,12,2018
11452,ECCO,Burglary,1,12,2018
11453,ECCO,Homicide,0,12,2018
11454,ECCO,Larceny,26,12,2018
11455,ECCO,Rape,0,12,2018
11456,ECCO,Robbery,0,12,2018
11457,ELLIOT PARK,Aggravated Assault,5,12,2018
11458,ELLIOT PARK,Arson,0,12,2018
11459,ELLIOT PARK,Auto Theft,6,12,2018
11460,ELLIOT PARK,Burglary,3,12,2018
11461,ELLIOT PARK,Homicide,0,12,2018
11462,ELLIOT PARK,Larceny,17,12,2018
11463,ELLIOT PARK,Rape,1,12,2018
11464,ELLIOT PARK,Robbery,3,12,2018
11465,ERICSSON,Aggravated Assault,1,12,2018
11466,ERICSSON,Arson,0,12,2018
11467,ERICSSON,Auto Theft,0,12,2018
11468,ERICSSON,Burglary,0,12,2018
11469,ERICSSON,Homicide,0,12,2018
11470,ERICSSON,Larceny,1,12,2018
11471,ERICSSON,Rape,0,12,2018
11472,ERICSSON,Robbery,0,12,2018
11473,FIELD,Aggravated Assault,0,12,2018
11474,FIELD,Arson,0,12,2018
11475,FIELD,Auto Theft,1,12,2018
11476,FIELD,Burglary,3,12,2018
11477,FIELD,Homicide,0,12,2018
11478,FIELD,Larceny,2,12,2018
11479,FIELD,Rape,0,12,2018
11480,FIELD,Robbery,0,12,2018
11481,FOLWELL,Aggravated Assault,3,12,2018
11482,FOLWELL,Arson,0,12,2018
11483,FOLWELL,Auto Theft,9,12,2018
11484,FOLWELL,Burglary,4,12,2018
11485,FOLWELL,Homicide,0,12,2018
11486,FOLWELL,Larceny,5,12,2018
11487,FOLWELL,Rape,1,12,2018
11488,FOLWELL,Robbery,3,12,2018
11489,FULTON,Aggravated Assault,0,12,2018
11490,FULTON,Arson,0,12,2018
11491,FULTON,Auto Theft,1,12,2018
11492,FULTON,Burglary,2,12,2018
11493,FULTON,Homicide,0,12,2018
11494,FULTON,Larceny,10,12,2018
11495,FULTON,Rape,0,12,2018
11496,FULTON,Robbery,1,12,2018
11497,HALE,Aggravated Assault,0,12,2018
11498,HALE,Arson,0,12,2018
11499,HALE,Auto Theft,0,12,2018
11500,HALE,Burglary,0,12,2018
11501,HALE,Homicide,0,12,2018
11502,HALE,Larceny,2,12,2018
11503,HALE,Rape,0,12,2018
11504,HALE,Robbery,0,12,2018
11505,HARRISON,Aggravated Assault,1,12,2018
11506,HARRISON,Arson,0,12,2018
11507,HARRISON,Auto Theft,2,12,2018
11508,HARRISON,Burglary,1,12,2018
11509,HARRISON,Homicide,0,12,2018
11510,HARRISON,Larceny,6,12,2018
11511,HARRISON,Rape,0,12,2018
11512,HARRISON,Robbery,1,12,2018
11513,HAWTHORNE,Aggravated Assault,11,12,2018
11514,HAWTHORNE,Arson,0,12,2018
11515,HAWTHORNE,Auto Theft,4,12,2018
11516,HAWTHORNE,Burglary,5,12,2018
11517,HAWTHORNE,Homicide,0,12,2018
11518,HAWTHORNE,Larceny,19,12,2018
11519,HAWTHORNE,Rape,0,12,2018
11520,HAWTHORNE,Robbery,3,12,2018
11521,HIAWATHA,Aggravated Assault,0,12,2018
11522,HIAWATHA,Arson,0,12,2018
11523,HIAWATHA,Auto Theft,3,12,2018
11524,HIAWATHA,Burglary,4,12,2018
11525,HIAWATHA,Homicide,0,12,2018
11526,HIAWATHA,Larceny,11,12,2018
11527,HIAWATHA,Rape,0,12,2018
11528,HIAWATHA,Robbery,0,12,2018
11529,HOLLAND,Aggravated Assault,4,12,2018
11530,HOLLAND,Arson,0,12,2018
11531,HOLLAND,Auto Theft,4,12,2018
11532,HOLLAND,Burglary,3,12,2018
11533,HOLLAND,Homicide,0,12,2018
11534,HOLLAND,Larceny,2,12,2018
11535,HOLLAND,Rape,0,12,2018
11536,HOLLAND,Robbery,0,12,2018
11537,HOWE,Aggravated Assault,1,12,2018
11538,HOWE,Arson,0,12,2018
11539,HOWE,Auto Theft,1,12,2018
11540,HOWE,Burglary,2,12,2018
11541,HOWE,Homicide,0,12,2018
11542,HOWE,Larceny,8,12,2018
11543,HOWE,Rape,1,12,2018
11544,HOWE,Robbery,0,12,2018
11545,HUMBOLDT INDUSTRIAL AREA,Aggravated Assault,0,12,2018
11546,HUMBOLDT INDUSTRIAL AREA,Arson,0,12,2018
11547,HUMBOLDT INDUSTRIAL AREA,Auto Theft,0,12,2018
11548,HUMBOLDT INDUSTRIAL AREA,Burglary,0,12,2018
11549,HUMBOLDT INDUSTRIAL AREA,Homicide,0,12,2018
11550,HUMBOLDT INDUSTRIAL AREA,Larceny,0,12,2018
11551,HUMBOLDT INDUSTRIAL AREA,Rape,0,12,2018
11552,HUMBOLDT INDUSTRIAL AREA,Robbery,0,12,2018
11553,JORDAN,Aggravated Assault,6,12,2018
11554,JORDAN,Arson,0,12,2018
11555,JORDAN,Auto Theft,8,12,2018
11556,JORDAN,Burglary,6,12,2018
11557,JORDAN,Homicide,0,12,2018
11558,JORDAN,Larceny,19,12,2018
11559,JORDAN,Rape,2,12,2018
11560,JORDAN,Robbery,4,12,2018
11561,KEEWAYDIN,Aggravated Assault,0,12,2018
11562,KEEWAYDIN,Arson,0,12,2018
11563,KEEWAYDIN,Auto Theft,1,12,2018
11564,KEEWAYDIN,Burglary,2,12,2018
11565,KEEWAYDIN,Homicide,0,12,2018
11566,KEEWAYDIN,Larceny,1,12,2018
11567,KEEWAYDIN,Rape,0,12,2018
11568,KEEWAYDIN,Robbery,0,12,2018
11569,KENNY,Aggravated Assault,0,12,2018
11570,KENNY,Arson,0,12,2018
11571,KENNY,Auto Theft,0,12,2018
11572,KENNY,Burglary,0,12,2018
11573,KENNY,Homicide,0,12,2018
11574,KENNY,Larceny,6,12,2018
11575,KENNY,Rape,0,12,2018
11576,KENNY,Robbery,0,12,2018
11577,KENWOOD,Aggravated Assault,0,12,2018
11578,KENWOOD,Arson,0,12,2018
11579,KENWOOD,Auto Theft,0,12,2018
11580,KENWOOD,Burglary,0,12,2018
11581,KENWOOD,Homicide,0,12,2018
11582,KENWOOD,Larceny,0,12,2018
11583,KENWOOD,Rape,0,12,2018
11584,KENWOOD,Robbery,0,12,2018
11585,KING FIELD,Aggravated Assault,1,12,2018
11586,KING FIELD,Arson,0,12,2018
11587,KING FIELD,Auto Theft,0,12,2018
11588,KING FIELD,Burglary,7,12,2018
11589,KING FIELD,Homicide,0,12,2018
11590,KING FIELD,Larceny,9,12,2018
11591,KING FIELD,Rape,0,12,2018
11592,KING FIELD,Robbery,1,12,2018
11593,LIND - BOHANON,Aggravated Assault,2,12,2018
11594,LIND - BOHANON,Arson,0,12,2018
11595,LIND - BOHANON,Auto Theft,4,12,2018
11596,LIND - BOHANON,Burglary,4,12,2018
11597,LIND - BOHANON,Homicide,0,12,2018
11598,LIND - BOHANON,Larceny,7,12,2018
11599,LIND - BOHANON,Rape,0,12,2018
11600,LIND - BOHANON,Robbery,1,12,2018
11601,LINDEN HILLS,Aggravated Assault,0,12,2018
11602,LINDEN HILLS,Arson,0,12,2018
11603,LINDEN HILLS,Auto Theft,1,12,2018
11604,LINDEN HILLS,Burglary,3,12,2018
11605,LINDEN HILLS,Homicide,0,12,2018
11606,LINDEN HILLS,Larceny,9,12,2018
11607,LINDEN HILLS,Rape,0,12,2018
11608,LINDEN HILLS,Robbery,0,12,2018
11609,LOGAN PARK,Aggravated Assault,1,12,2018
11610,LOGAN PARK,Arson,0,12,2018
11611,LOGAN PARK,Auto Theft,2,12,2018
11612,LOGAN PARK,Burglary,1,12,2018
11613,LOGAN PARK,Homicide,0,12,2018
11614,LOGAN PARK,Larceny,6,12,2018
11615,LOGAN PARK,Rape,0,12,2018
11616,LOGAN PARK,Robbery,0,12,2018
11617,LONGFELLOW,Aggravated Assault,2,12,2018
11618,LONGFELLOW,Arson,3,12,2018
11619,LONGFELLOW,Auto Theft,6,12,2018
11620,LONGFELLOW,Burglary,5,12,2018
11621,LONGFELLOW,Homicide,0,12,2018
11622,LONGFELLOW,Larceny,39,12,2018
11623,LONGFELLOW,Rape,0,12,2018
11624,LONGFELLOW,Robbery,2,12,2018
11625,LORING PARK,Aggravated Assault,5,12,2018
11626,LORING PARK,Arson,0,12,2018
11627,LORING PARK,Auto Theft,1,12,2018
11628,LORING PARK,Burglary,0,12,2018
11629,LORING PARK,Homicide,0,12,2018
11630,LORING PARK,Larceny,13,12,2018
11631,LORING PARK,Rape,0,12,2018
11632,LORING PARK,Robbery,1,12,2018
11633,LOWRY HILL,Aggravated Assault,0,12,2018
11634,LOWRY HILL,Arson,0,12,2018
11635,LOWRY HILL,Auto Theft,0,12,2018
11636,LOWRY HILL,Burglary,2,12,2018
11637,LOWRY HILL,Homicide,0,12,2018
11638,LOWRY HILL,Larceny,8,12,2018
11639,LOWRY HILL,Rape,0,12,2018
11640,LOWRY HILL,Robbery,0,12,2018
11641,LOWRY HILL EAST,Aggravated Assault,1,12,2018
11642,LOWRY HILL EAST,Arson,0,12,2018
11643,LOWRY HILL EAST,Auto Theft,2,12,2018
11644,LOWRY HILL EAST,Burglary,3,12,2018
11645,LOWRY HILL EAST,Homicide,0,12,2018
11646,LOWRY HILL EAST,Larceny,27,12,2018
11647,LOWRY HILL EAST,Rape,1,12,2018
11648,LOWRY HILL EAST,Robbery,3,12,2018
11649,LYNDALE,Aggravated Assault,1,12,2018
11650,LYNDALE,Arson,0,12,2018
11651,LYNDALE,Auto Theft,3,12,2018
11652,LYNDALE,Burglary,9,12,2018
11653,LYNDALE,Homicide,0,12,2018
11654,LYNDALE,Larceny,12,12,2018
11655,LYNDALE,Rape,0,12,2018
11656,LYNDALE,Robbery,0,12,2018
11657,LYNNHURST,Aggravated Assault,0,12,2018
11658,LYNNHURST,Arson,0,12,2018
11659,LYNNHURST,Auto Theft,1,12,2018
11660,LYNNHURST,Burglary,1,12,2018
11661,LYNNHURST,Homicide,0,12,2018
11662,LYNNHURST,Larceny,6,12,2018
11663,LYNNHURST,Rape,0,12,2018
11664,LYNNHURST,Robbery,0,12,2018
11665,MARCY HOLMES,Aggravated Assault,5,12,2018
11666,MARCY HOLMES,Arson,1,12,2018
11667,MARCY HOLMES,Auto Theft,3,12,2018
11668,MARCY HOLMES,Burglary,5,12,2018
11669,MARCY HOLMES,Homicide,0,12,2018
11670,MARCY HOLMES,Larceny,24,12,2018
11671,MARCY HOLMES,Rape,0,12,2018
11672,MARCY HOLMES,Robbery,1,12,2018
11673,MARSHALL TERRACE,Aggravated Assault,1,12,2018
11674,MARSHALL TERRACE,Arson,0,12,2018
11675,MARSHALL TERRACE,Auto Theft,1,12,2018
11676,MARSHALL TERRACE,Burglary,0,12,2018
11677,MARSHALL TERRACE,Homicide,0,12,2018
11678,MARSHALL TERRACE,Larceny,0,12,2018
11679,MARSHALL TERRACE,Rape,0,12,2018
11680,MARSHALL TERRACE,Robbery,0,12,2018
11681,MCKINLEY,Aggravated Assault,4,12,2018
11682,MCKINLEY,Arson,0,12,2018
11683,MCKINLEY,Auto Theft,4,12,2018
11684,MCKINLEY,Burglary,4,12,2018
11685,MCKINLEY,Homicide,0,12,2018
11686,MCKINLEY,Larceny,3,12,2018
11687,MCKINLEY,Rape,1,12,2018
11688,MCKINLEY,Robbery,2,12,2018
11689,MID - CITY INDUSTRIAL,Aggravated Assault,1,12,2018
11690,MID - CITY INDUSTRIAL,Arson,0,12,2018
11691,MID - CITY INDUSTRIAL,Auto Theft,0,12,2018
11692,MID - CITY INDUSTRIAL,Burglary,1,12,2018
11693,MID - CITY INDUSTRIAL,Homicide,0,12,2018
11694,MID - CITY INDUSTRIAL,Larceny,5,12,2018
11695,MID - CITY INDUSTRIAL,Rape,0,12,2018
11696,MID - CITY INDUSTRIAL,Robbery,0,12,2018
11697,MIDTOWN PHILLIPS,Aggravated Assault,0,12,2018
11698,MIDTOWN PHILLIPS,Arson,0,12,2018
11699,MIDTOWN PHILLIPS,Auto Theft,6,12,2018
11700,MIDTOWN PHILLIPS,Burglary,4,12,2018
11701,MIDTOWN PHILLIPS,Homicide,0,12,2018
11702,MIDTOWN PHILLIPS,Larceny,11,12,2018
11703,MIDTOWN PHILLIPS,Rape,0,12,2018
11704,MIDTOWN PHILLIPS,Robbery,2,12,2018
11705,MINNEHAHA,Aggravated Assault,0,12,2018
11706,MINNEHAHA,Arson,0,12,2018
11707,MINNEHAHA,Auto Theft,1,12,2018
11708,MINNEHAHA,Burglary,0,12,2018
11709,MINNEHAHA,Homicide,0,12,2018
11710,MINNEHAHA,Larceny,5,12,2018
11711,MINNEHAHA,Rape,0,12,2018
11712,MINNEHAHA,Robbery,1,12,2018
11713,MORRIS PARK,Aggravated Assault,1,12,2018
11714,MORRIS PARK,Arson,0,12,2018
11715,MORRIS PARK,Auto Theft,1,12,2018
11716,MORRIS PARK,Burglary,0,12,2018
11717,MORRIS PARK,Homicide,0,12,2018
11718,MORRIS PARK,Larceny,2,12,2018
11719,MORRIS PARK,Rape,0,12,2018
11720,MORRIS PARK,Robbery,0,12,2018
11721,NEAR - NORTH,Aggravated Assault,8,12,2018
11722,NEAR - NORTH,Arson,1,12,2018
11723,NEAR - NORTH,Auto Theft,11,12,2018
11724,NEAR - NORTH,Burglary,2,12,2018
11725,NEAR - NORTH,Homicide,0,12,2018
11726,NEAR - NORTH,Larceny,13,12,2018
11727,NEAR - NORTH,Rape,0,12,2018
11728,NEAR - NORTH,Robbery,3,12,2018
11729,NICOLLET ISLAND - EAST BANK,Aggravated Assault,0,12,2018
11730,NICOLLET ISLAND - EAST BANK,Arson,0,12,2018
11731,NICOLLET ISLAND - EAST BANK,Auto Theft,1,12,2018
11732,NICOLLET ISLAND - EAST BANK,Burglary,0,12,2018
11733,NICOLLET ISLAND - EAST BANK,Homicide,0,12,2018
11734,NICOLLET ISLAND - EAST BANK,Larceny,4,12,2018
11735,NICOLLET ISLAND - EAST BANK,Rape,0,12,2018
11736,NICOLLET ISLAND - EAST BANK,Robbery,0,12,2018
11737,NORTH LOOP,Aggravated Assault,2,12,2018
11738,NORTH LOOP,Arson,0,12,2018
11739,NORTH LOOP,Auto Theft,0,12,2018
11740,NORTH LOOP,Burglary,1,12,2018
11741,NORTH LOOP,Homicide,0,12,2018
11742,NORTH LOOP,Larceny,17,12,2018
11743,NORTH LOOP,Rape,0,12,2018
11744,NORTH LOOP,Robbery,1,12,2018
11745,NORTHEAST PARK,Aggravated Assault,1,12,2018
11746,NORTHEAST PARK,Arson,0,12,2018
11747,NORTHEAST PARK,Auto Theft,1,12,2018
11748,NORTHEAST PARK,Burglary,0,12,2018
11749,NORTHEAST PARK,Homicide,0,12,2018
11750,NORTHEAST PARK,Larceny,8,12,2018
11751,NORTHEAST PARK,Rape,0,12,2018
11752,NORTHEAST PARK,Robbery,0,12,2018
11753,NORTHROP,Aggravated Assault,0,12,2018
11754,NORTHROP,Arson,0,12,2018
11755,NORTHROP,Auto Theft,1,12,2018
11756,NORTHROP,Burglary,0,12,2018
11757,NORTHROP,Homicide,0,12,2018
11758,NORTHROP,Larceny,2,12,2018
11759,NORTHROP,Rape,0,12,2018
11760,NORTHROP,Robbery,0,12,2018
11761,PAGE,Aggravated Assault,0,12,2018
11762,PAGE,Arson,0,12,2018
11763,PAGE,Auto Theft,0,12,2018
11764,PAGE,Burglary,0,12,2018
11765,PAGE,Homicide,0,12,2018
11766,PAGE,Larceny,2,12,2018
11767,PAGE,Rape,0,12,2018
11768,PAGE,Robbery,0,12,2018
11769,PHILLIPS WEST,Aggravated Assault,0,12,2018
11770,PHILLIPS WEST,Arson,0,12,2018
11771,PHILLIPS WEST,Auto Theft,3,12,2018
11772,PHILLIPS WEST,Burglary,3,12,2018
11773,PHILLIPS WEST,Homicide,0,12,2018
11774,PHILLIPS WEST,Larceny,2,12,2018
11775,PHILLIPS WEST,Rape,1,12,2018
11776,PHILLIPS WEST,Robbery,3,12,2018
11777,POWDERHORN PARK,Aggravated Assault,4,12,2018
11778,POWDERHORN PARK,Arson,0,12,2018
11779,POWDERHORN PARK,Auto Theft,6,12,2018
11780,POWDERHORN PARK,Burglary,4,12,2018
11781,POWDERHORN PARK,Homicide,0,12,2018
11782,POWDERHORN PARK,Larceny,10,12,2018
11783,POWDERHORN PARK,Rape,0,12,2018
11784,POWDERHORN PARK,Robbery,2,12,2018
11785,PROSPECT PARK - EAST RIVER ROAD,Aggravated Assault,2,12,2018
11786,PROSPECT PARK - EAST RIVER ROAD,Arson,0,12,2018
11787,PROSPECT PARK - EAST RIVER ROAD,Auto Theft,1,12,2018
11788,PROSPECT PARK - EAST RIVER ROAD,Burglary,3,12,2018
11789,PROSPECT PARK - EAST RIVER ROAD,Homicide,0,12,2018
11790,PROSPECT PARK - EAST RIVER ROAD,Larceny,27,12,2018
11791,PROSPECT PARK - EAST RIVER ROAD,Rape,0,12,2018
11792,PROSPECT PARK - EAST RIVER ROAD,Robbery,0,12,2018
11793,REGINA,Aggravated Assault,0,12,2018
11794,REGINA,Arson,0,12,2018
11795,REGINA,Auto Theft,0,12,2018
11796,REGINA,Burglary,2,12,2018
11797,REGINA,Homicide,0,12,2018
11798,REGINA,Larceny,2,12,2018
11799,REGINA,Rape,0,12,2018
11800,REGINA,Robbery,0,12,2018
11801,SEWARD,Aggravated Assault,2,12,2018
11802,SEWARD,Arson,0,12,2018
11803,SEWARD,Auto Theft,5,12,2018
11804,SEWARD,Burglary,11,12,2018
11805,SEWARD,Homicide,0,12,2018
11806,SEWARD,Larceny,22,12,2018
11807,SEWARD,Rape,1,12,2018
11808,SEWARD,Robbery,0,12,2018
11809,SHERIDAN,Aggravated Assault,1,12,2018
11810,SHERIDAN,Arson,0,12,2018
11811,SHERIDAN,Auto Theft,2,12,2018
11812,SHERIDAN,Burglary,1,12,2018
11813,SHERIDAN,Homicide,0,12,2018
11814,SHERIDAN,Larceny,5,12,2018
11815,SHERIDAN,Rape,0,12,2018
11816,SHERIDAN,Robbery,1,12,2018
11817,SHINGLE CREEK,Aggravated Assault,0,12,2018
11818,SHINGLE CREEK,Arson,0,12,2018
11819,SHINGLE CREEK,Auto Theft,4,12,2018
11820,SHINGLE CREEK,Burglary,0,12,2018
11821,SHINGLE CREEK,Homicide,0,12,2018
11822,SHINGLE CREEK,Larceny,4,12,2018
11823,SHINGLE CREEK,Rape,0,12,2018
11824,SHINGLE CREEK,Robbery,3,12,2018
11825,ST. ANTHONY EAST,Aggravated Assault,0,12,2018
11826,ST. ANTHONY EAST,Arson,0,12,2018
11827,ST. ANTHONY EAST,Auto Theft,0,12,2018
11828,ST. ANTHONY EAST,Burglary,3,12,2018
11829,ST. ANTHONY EAST,Homicide,0,12,2018
11830,ST. ANTHONY EAST,Larceny,0,12,2018
11831,ST. ANTHONY EAST,Rape,0,12,2018
11832,ST. ANTHONY EAST,Robbery,0,12,2018
11833,ST. ANTHONY WEST,Aggravated Assault,0,12,2018
11834,ST. ANTHONY WEST,Arson,0,12,2018
11835,ST. ANTHONY WEST,Auto Theft,1,12,2018
11836,ST. ANTHONY WEST,Burglary,0,12,2018
