City,Neighborhood,Incident,Month,Year,Count
Minneapolis,Cooper,Burglary,10,2019,6
Minneapolis,Cooper,Larceny,10,2019,11
Minneapolis,Corcoran,Auto Theft,10,2019,3
Minneapolis,Corcoran,Burglary,10,2019,4
Minneapolis,Corcoran,Larceny,10,2019,5
Minneapolis,Corcoran,Robbery,10,2019,1
Minneapolis,Diamond Lake,Aggravated Assault,10,2019,2
Minneapolis,Diamond Lake,Auto Theft,10,2019,1
Minneapolis,Diamond Lake,Burglary,10,2019,6
Minneapolis,Diamond Lake,Larceny,10,2019,6
Minneapolis,Diamond Lake,Robbery,10,2019,1
Minneapolis,Downtown East,Aggravated Assault,10,2019,2
Minneapolis,Downtown East,Auto Theft,10,2019,1
Minneapolis,Downtown East,Burglary,10,2019,1
Minneapolis,Downtown East,Larceny,10,2019,18
Minneapolis,Downtown East,Rape,10,2019,1
Minneapolis,Downtown West,Aggravated Assault,10,2019,11
Minneapolis,Downtown West,Auto Theft,10,2019,10
Minneapolis,Downtown West,Burglary,10,2019,5
Minneapolis,Downtown West,Larceny,10,2019,171
Minneapolis,Downtown West,Rape,10,2019,2
Minneapolis,Downtown West,Robbery,10,2019,11
Minneapolis,ECCO,Auto Theft,10,2019,1
Minneapolis,ECCO,Burglary,10,2019,2
Minneapolis,ECCO,Larceny,10,2019,6
Minneapolis,ECCO,Robbery,10,2019,1
Minneapolis,East Harriet,Auto Theft,10,2019,1
Minneapolis,East Harriet,Burglary,10,2019,3
Minneapolis,East Harriet,Larceny,10,2019,4
Minneapolis,East Isles,Aggravated Assault,10,2019,1
Minneapolis,East Isles,Auto Theft,10,2019,4
Minneapolis,East Isles,Burglary,10,2019,5
Minneapolis,East Isles,Larceny,10,2019,18
Minneapolis,East Phillips,Aggravated Assault,10,2019,5
Minneapolis,East Phillips,Arson,10,2019,1
Minneapolis,East Phillips,Auto Theft,10,2019,8
Minneapolis,East Phillips,Burglary,10,2019,8
Minneapolis,East Phillips,Larceny,10,2019,14
Minneapolis,East Phillips,Rape,10,2019,1
Minneapolis,East Phillips,Robbery,10,2019,7
Minneapolis,Elliot Park,Aggravated Assault,10,2019,4
Minneapolis,Elliot Park,Auto Theft,10,2019,3
Minneapolis,Elliot Park,Burglary,10,2019,4
Minneapolis,Elliot Park,Larceny,10,2019,22
Minneapolis,Elliot Park,Rape,10,2019,1
Minneapolis,Elliot Park,Robbery,10,2019,4
Minneapolis,Ericsson,Auto Theft,10,2019,1
Minneapolis,Ericsson,Burglary,10,2019,7
Minneapolis,Ericsson,Larceny,10,2019,9
Minneapolis,Ericsson,Robbery,10,2019,1
Minneapolis,Field,Auto Theft,10,2019,1
Minneapolis,Field,Burglary,10,2019,3
Minneapolis,Field,Larceny,10,2019,6
Minneapolis,Folwell,Aggravated Assault,10,2019,8
Minneapolis,Folwell,Auto Theft,10,2019,7
Minneapolis,Folwell,Burglary,10,2019,4
Minneapolis,Folwell,Larceny,10,2019,11
Minneapolis,Folwell,Rape,10,2019,1
Minneapolis,Folwell,Robbery,10,2019,4
Minneapolis,Fulton,Larceny,10,2019,6
Minneapolis,Hale,Burglary,10,2019,3
Minneapolis,Hale,Larceny,10,2019,5
Minneapolis,Harrison,Aggravated Assault,10,2019,1
Minneapolis,Harrison,Arson,10,2019,1
Minneapolis,Harrison,Auto Theft,10,2019,2
Minneapolis,Harrison,Burglary,10,2019,3
Minneapolis,Harrison,Larceny,10,2019,9
Minneapolis,Harrison,Robbery,10,2019,1
Minneapolis,Hawthorne,Aggravated Assault,10,2019,14
Minneapolis,Hawthorne,Auto Theft,10,2019,6
Minneapolis,Hawthorne,Burglary,10,2019,6
Minneapolis,Hawthorne,Homicide,10,2019,1
Minneapolis,Hawthorne,Larceny,10,2019,19
Minneapolis,Hawthorne,Robbery,10,2019,5
Minneapolis,Hiawatha,Auto Theft,10,2019,2
Minneapolis,Hiawatha,Burglary,10,2019,3
Minneapolis,Hiawatha,Larceny,10,2019,24
Minneapolis,Hiawatha,Robbery,10,2019,2
Minneapolis,Holland,Aggravated Assault,10,2019,2
Minneapolis,Holland,Auto Theft,10,2019,4
Minneapolis,Holland,Burglary,10,2019,3
Minneapolis,Holland,Larceny,10,2019,14
Minneapolis,Holland,Robbery,10,2019,1
Minneapolis,Howe,Aggravated Assault,10,2019,1
Minneapolis,Howe,Auto Theft,10,2019,3
Minneapolis,Howe,Burglary,10,2019,4
Minneapolis,Howe,Larceny,10,2019,16
Minneapolis,Howe,Robbery,10,2019,1
Minneapolis,Jordan,Aggravated Assault,10,2019,8
Minneapolis,Jordan,Auto Theft,10,2019,9
Minneapolis,Jordan,Burglary,10,2019,5
Minneapolis,Jordan,Larceny,10,2019,14
Minneapolis,Jordan,Rape,10,2019,1
Minneapolis,Jordan,Robbery,10,2019,1
Minneapolis,Keewaydin,Auto Theft,10,2019,1
Minneapolis,Keewaydin,Burglary,10,2019,1
Minneapolis,Keewaydin,Larceny,10,2019,7
Minneapolis,Keewaydin,Robbery,10,2019,1
Minneapolis,Kenny,Larceny,10,2019,1
Minneapolis,Kenwood,Burglary,10,2019,1
Minneapolis,Kenwood,Larceny,10,2019,2
Minneapolis,King Field,Arson,10,2019,1
Minneapolis,King Field,Burglary,10,2019,7
Minneapolis,King Field,Larceny,10,2019,14
Minneapolis,King Field,Robbery,10,2019,2
Minneapolis,Lind-Bohanon,Aggravated Assault,10,2019,3
Minneapolis,Lind-Bohanon,Auto Theft,10,2019,1
Minneapolis,Lind-Bohanon,Burglary,10,2019,10
Minneapolis,Lind-Bohanon,Larceny,10,2019,8
Minneapolis,Lind-Bohanon,Robbery,10,2019,6
Minneapolis,Linden Hills,Auto Theft,10,2019,1
Minneapolis,Linden Hills,Burglary,10,2019,4
Minneapolis,Linden Hills,Larceny,10,2019,8
Minneapolis,Logan Park,Auto Theft,10,2019,2
Minneapolis,Logan Park,Burglary,10,2019,1
Minneapolis,Logan Park,Larceny,10,2019,9
Minneapolis,Longfellow,Aggravated Assault,10,2019,3
Minneapolis,Longfellow,Auto Theft,10,2019,7
Minneapolis,Longfellow,Burglary,10,2019,2
Minneapolis,Longfellow,Larceny,10,2019,50
Minneapolis,Longfellow,Robbery,10,2019,3
Minneapolis,Loring Park,Aggravated Assault,10,2019,7
Minneapolis,Loring Park,Auto Theft,10,2019,4
Minneapolis,Loring Park,Burglary,10,2019,8
Minneapolis,Loring Park,Larceny,10,2019,27
Minneapolis,Loring Park,Rape,10,2019,1
Minneapolis,Loring Park,Robbery,10,2019,2
Minneapolis,Lowry Hill,Auto Theft,10,2019,1
Minneapolis,Lowry Hill,Burglary,10,2019,2
Minneapolis,Lowry Hill,Larceny,10,2019,10
Minneapolis,Lowry Hill East,Aggravated Assault,10,2019,3
Minneapolis,Lowry Hill East,Auto Theft,10,2019,1
Minneapolis,Lowry Hill East,Burglary,10,2019,14
Minneapolis,Lowry Hill East,Larceny,10,2019,72
Minneapolis,Lowry Hill East,Rape,10,2019,1
Minneapolis,Lowry Hill East,Robbery,10,2019,3
Minneapolis,Lyndale,Auto Theft,10,2019,1
Minneapolis,Lyndale,Burglary,10,2019,11
Minneapolis,Lyndale,Larceny,10,2019,17
Minneapolis,Lyndale,Robbery,10,2019,2
Minneapolis,Lynnhurst,Burglary,10,2019,3
Minneapolis,Lynnhurst,Larceny,10,2019,4
Minneapolis,Marcy Holmes,Aggravated Assault,10,2019,6
Minneapolis,Marcy Holmes,Auto Theft,10,2019,10
Minneapolis,Marcy Holmes,Burglary,10,2019,8
Minneapolis,Marcy Holmes,Homicide,10,2019,1
Minneapolis,Marcy Holmes,Larceny,10,2019,42
Minneapolis,Marcy Holmes,Robbery,10,2019,5
Minneapolis,Marshall Terrace,Aggravated Assault,10,2019,2
Minneapolis,Marshall Terrace,Auto Theft,10,2019,2
Minneapolis,Marshall Terrace,Larceny,10,2019,5
Minneapolis,McKinley,Aggravated Assault,10,2019,2
Minneapolis,McKinley,Auto Theft,10,2019,4
Minneapolis,McKinley,Burglary,10,2019,3
Minneapolis,McKinley,Larceny,10,2019,3
Minneapolis,McKinley,Robbery,10,2019,1
Minneapolis,Mid-City Industrial,Larceny,10,2019,7
Minneapolis,Mid-City Industrial,Robbery,10,2019,1
Minneapolis,Midtown Phillips,Aggravated Assault,10,2019,7
Minneapolis,Midtown Phillips,Auto Theft,10,2019,8
Minneapolis,Midtown Phillips,Burglary,10,2019,4
Minneapolis,Midtown Phillips,Larceny,10,2019,24
Minneapolis,Midtown Phillips,Rape,10,2019,2
Minneapolis,Midtown Phillips,Robbery,10,2019,4
Minneapolis,Minnehaha,Aggravated Assault,10,2019,2
Minneapolis,Minnehaha,Auto Theft,10,2019,2
Minneapolis,Minnehaha,Burglary,10,2019,7
Minneapolis,Minnehaha,Larceny,10,2019,8
Minneapolis,Morris Park,Burglary,10,2019,1
Minneapolis,Morris Park,Larceny,10,2019,1
Minneapolis,Near North,Aggravated Assault,10,2019,6
Minneapolis,Near North,Auto Theft,10,2019,6
Minneapolis,Near North,Burglary,10,2019,8
Minneapolis,Near North,Larceny,10,2019,29
Minneapolis,Near North,Robbery,10,2019,9
Minneapolis,Nicollet Island - East Bank,Aggravated Assault,10,2019,2
Minneapolis,Nicollet Island - East Bank,Auto Theft,10,2019,1
Minneapolis,Nicollet Island - East Bank,Larceny,10,2019,6
Minneapolis,North Loop,Aggravated Assault,10,2019,1
Minneapolis,North Loop,Auto Theft,10,2019,4
Minneapolis,North Loop,Burglary,10,2019,3
Minneapolis,North Loop,Larceny,10,2019,36
Minneapolis,North Loop,Robbery,10,2019,3
Minneapolis,Northeast Park,Larceny,10,2019,14
Minneapolis,Northrop,Auto Theft,10,2019,2
Minneapolis,Northrop,Burglary,10,2019,7
Minneapolis,Northrop,Larceny,10,2019,9
Minneapolis,Northrop,Robbery,10,2019,1
Minneapolis,Page,Larceny,10,2019,3
Minneapolis,Phillips West,Aggravated Assault,10,2019,1
Minneapolis,Phillips West,Auto Theft,10,2019,1
Minneapolis,Phillips West,Burglary,10,2019,3
Minneapolis,Phillips West,Larceny,10,2019,9
Minneapolis,Phillips West,Robbery,10,2019,3
Minneapolis,Powderhorn Park,Aggravated Assault,10,2019,3
Minneapolis,Powderhorn Park,Auto Theft,10,2019,6
Minneapolis,Powderhorn Park,Burglary,10,2019,10
Minneapolis,Powderhorn Park,Larceny,10,2019,17
Minneapolis,Powderhorn Park,Robbery,10,2019,5
Minneapolis,Prospect Park - East River Road,Auto Theft,10,2019,3
Minneapolis,Prospect Park - East River Road,Burglary,10,2019,9
Minneapolis,Prospect Park - East River Road,Larceny,10,2019,45
Minneapolis,Prospect Park - East River Road,Rape,10,2019,1
Minneapolis,Regina,Auto Theft,10,2019,2
Minneapolis,Regina,Burglary,10,2019,2
Minneapolis,Regina,Larceny,10,2019,3
Minneapolis,Regina,Rape,10,2019,1
Minneapolis,Seward,Aggravated Assault,10,2019,1
Minneapolis,Seward,Auto Theft,10,2019,9
Minneapolis,Seward,Burglary,10,2019,11
Minneapolis,Seward,Homicide,10,2019,1
Minneapolis,Seward,Larceny,10,2019,30
Minneapolis,Seward,Robbery,10,2019,1
Minneapolis,Sheridan,Burglary,10,2019,1
Minneapolis,Sheridan,Larceny,10,2019,15
Minneapolis,Shingle Creek,Aggravated Assault,10,2019,1
Minneapolis,Shingle Creek,Auto Theft,10,2019,2
Minneapolis,Shingle Creek,Burglary,10,2019,3
Minneapolis,Shingle Creek,Larceny,10,2019,3
Minneapolis,Shingle Creek,Robbery,10,2019,1
Minneapolis,St. Anthony East,Auto Theft,10,2019,1
Minneapolis,St. Anthony East,Larceny,10,2019,1
Minneapolis,St. Anthony West,Larceny,10,2019,6
Minneapolis,Standish,Aggravated Assault,10,2019,1
Minneapolis,Standish,Auto Theft,10,2019,2
Minneapolis,Standish,Burglary,10,2019,8
Minneapolis,Standish,Larceny,10,2019,14
Minneapolis,Standish,Robbery,10,2019,1
Minneapolis,Stevens Square - Loring Heights,Aggravated Assault,10,2019,5
Minneapolis,Stevens Square - Loring Heights,Auto Theft,10,2019,2
Minneapolis,Stevens Square - Loring Heights,Burglary,10,2019,4
Minneapolis,Stevens Square - Loring Heights,Larceny,10,2019,11
Minneapolis,Stevens Square - Loring Heights,Rape,10,2019,1
Minneapolis,Stevens Square - Loring Heights,Robbery,10,2019,4
Minneapolis,Sumner-Glenwood,Aggravated Assault,10,2019,2
Minneapolis,Sumner-Glenwood,Arson,10,2019,1
Minneapolis,Sumner-Glenwood,Larceny,10,2019,2
Minneapolis,Sumner-Glenwood,Robbery,10,2019,1
Minneapolis,Tangletown,Auto Theft,10,2019,2
Minneapolis,Tangletown,Burglary,10,2019,2
Minneapolis,Tangletown,Larceny,10,2019,7
Minneapolis,Tangletown,Robbery,10,2019,1
Minneapolis,University of Minnesota,Auto Theft,10,2019,1
Minneapolis,University of Minnesota,Burglary,10,2019,2
Minneapolis,University of Minnesota,Larceny,10,2019,8
Minneapolis,University of Minnesota,Rape,10,2019,1
Minneapolis,Ventura Village,Aggravated Assault,10,2019,1
Minneapolis,Ventura Village,Auto Theft,10,2019,14
Minneapolis,Ventura Village,Burglary,10,2019,14
Minneapolis,Ventura Village,Larceny,10,2019,21
Minneapolis,Ventura Village,Rape,10,2019,2
Minneapolis,Ventura Village,Robbery,10,2019,6
Minneapolis,Victory,Auto Theft,10,2019,2
Minneapolis,Victory,Burglary,10,2019,8
Minneapolis,Victory,Larceny,10,2019,2
Minneapolis,Waite Park,Aggravated Assault,10,2019,1
Minneapolis,Waite Park,Burglary,10,2019,2
Minneapolis,Waite Park,Larceny,10,2019,5
Minneapolis,Webber-Camden,Aggravated Assault,10,2019,2
Minneapolis,Webber-Camden,Auto Theft,10,2019,2
Minneapolis,Webber-Camden,Burglary,10,2019,6
Minneapolis,Webber-Camden,Homicide,10,2019,1
Minneapolis,Webber-Camden,Larceny,10,2019,6
Minneapolis,Webber-Camden,Robbery,10,2019,4
Minneapolis,Wenonah,Auto Theft,10,2019,3
Minneapolis,Wenonah,Burglary,10,2019,3
Minneapolis,Wenonah,Larceny,10,2019,3
Minneapolis,West Calhoun,Larceny,10,2019,6
Minneapolis,West Calhoun,Rape,10,2019,1
Minneapolis,Whittier,Aggravated Assault,10,2019,6
Minneapolis,Whittier,Auto Theft,10,2019,7
Minneapolis,Whittier,Burglary,10,2019,9
Minneapolis,Whittier,Larceny,10,2019,60
Minneapolis,Whittier,Rape,10,2019,2
Minneapolis,Whittier,Robbery,10,2019,7
Minneapolis,Willard-Hay,Aggravated Assault,10,2019,5
Minneapolis,Willard-Hay,Auto Theft,10,2019,2
Minneapolis,Willard-Hay,Burglary,10,2019,5
Minneapolis,Willard-Hay,Larceny,10,2019,7
Minneapolis,Willard-Hay,Rape,10,2019,1
Minneapolis,Willard-Hay,Robbery,10,2019,3
Minneapolis,Windom,Auto Theft,10,2019,2
Minneapolis,Windom,Burglary,10,2019,4
Minneapolis,Windom,Larceny,10,2019,14
Minneapolis,Windom,Robbery,10,2019,1
Minneapolis,Windom Park,Aggravated Assault,10,2019,1
Minneapolis,Windom Park,Auto Theft,10,2019,2
Minneapolis,Windom Park,Burglary,10,2019,1
Minneapolis,Windom Park,Larceny,10,2019,8
Minneapolis,Windom Park,Robbery,10,2019,1
Minneapolis,Armatage,Aggravated Assault,11,2019,1
Minneapolis,Armatage,Larceny,11,2019,3
Minneapolis,Audubon Park,Aggravated Assault,11,2019,1
Minneapolis,Audubon Park,Burglary,11,2019,4
Minneapolis,Audubon Park,Larceny,11,2019,2
Minneapolis,Audubon Park,Rape,11,2019,1
Minneapolis,Audubon Park,Robbery,11,2019,1
Minneapolis,Bancroft,Aggravated Assault,11,2019,1
Minneapolis,Bancroft,Auto Theft,11,2019,4
Minneapolis,Bancroft,Burglary,11,2019,3
Minneapolis,Bancroft,Larceny,11,2019,8
Minneapolis,Bancroft,Robbery,11,2019,2
Minneapolis,Beltrami,Burglary,11,2019,1
Minneapolis,Beltrami,Larceny,11,2019,4
Minneapolis,Bottineau,Auto Theft,11,2019,2
Minneapolis,Bottineau,Burglary,11,2019,1
Minneapolis,Bottineau,Larceny,11,2019,7
Minneapolis,Bottineau,Robbery,11,2019,1
Minneapolis,Bryant,Auto Theft,11,2019,3
Minneapolis,Bryant,Burglary,11,2019,8
Minneapolis,Bryant,Larceny,11,2019,5
Minneapolis,Bryn Mawr,Aggravated Assault,11,2019,1
Minneapolis,Bryn Mawr,Auto Theft,11,2019,2
Minneapolis,Bryn Mawr,Burglary,11,2019,1
Minneapolis,Bryn Mawr,Larceny,11,2019,7
Minneapolis,South Uptown,Auto Theft,11,2019,1
Minneapolis,South Uptown,Burglary,11,2019,8
Minneapolis,South Uptown,Larceny,11,2019,17
Minneapolis,South Uptown,Robbery,11,2019,2
Minneapolis,Camden Industrial,Aggravated Assault,11,2019,1
Minneapolis,Cedar-Isles-Dean,Aggravated Assault,11,2019,1
Minneapolis,Cedar-Isles-Dean,Burglary,11,2019,4
Minneapolis,Cedar-Isles-Dean,Larceny,11,2019,6
Minneapolis,Cedar Riverside,Aggravated Assault,11,2019,2
Minneapolis,Cedar Riverside,Auto Theft,11,2019,1
Minneapolis,Cedar Riverside,Burglary,11,2019,2
Minneapolis,Cedar Riverside,Larceny,11,2019,22
Minneapolis,Cedar Riverside,Rape,11,2019,2
Minneapolis,Cedar Riverside,Robbery,11,2019,5
Minneapolis,Central,Aggravated Assault,11,2019,5
Minneapolis,Central,Auto Theft,11,2019,6
Minneapolis,Central,Burglary,11,2019,8
Minneapolis,Central,Larceny,11,2019,15
Minneapolis,Central,Rape,11,2019,2
Minneapolis,Cleveland,Aggravated Assault,11,2019,1
Minneapolis,Cleveland,Auto Theft,11,2019,5
Minneapolis,Cleveland,Burglary,11,2019,2
Minneapolis,Cleveland,Larceny,11,2019,1
Minneapolis,Cleveland,Robbery,11,2019,1
Minneapolis,Columbia Park,Burglary,11,2019,1
Minneapolis,Columbia Park,Larceny,11,2019,2
Minneapolis,Columbia Park,Robbery,11,2019,1
Minneapolis,Como (Minneapolis),Auto Theft,11,2019,8
Minneapolis,Como (Minneapolis),Burglary,11,2019,6
Minneapolis,Como (Minneapolis),Larceny,11,2019,10
Minneapolis,Como (Minneapolis),Robbery,11,2019,1
Minneapolis,Cooper,Auto Theft,11,2019,2
Minneapolis,Cooper,Burglary,11,2019,3
Minneapolis,Cooper,Larceny,11,2019,8
Minneapolis,Corcoran,Aggravated Assault,11,2019,2
Minneapolis,Corcoran,Auto Theft,11,2019,4
Minneapolis,Corcoran,Burglary,11,2019,6
Minneapolis,Corcoran,Larceny,11,2019,11
Minneapolis,Corcoran,Robbery,11,2019,1
Minneapolis,Diamond Lake,Auto Theft,11,2019,2
Minneapolis,Diamond Lake,Burglary,11,2019,1
Minneapolis,Diamond Lake,Larceny,11,2019,9
Minneapolis,Downtown East,Aggravated Assault,11,2019,1
Minneapolis,Downtown East,Larceny,11,2019,26
Minneapolis,Downtown West,Aggravated Assault,11,2019,8
Minneapolis,Downtown West,Arson,11,2019,1
Minneapolis,Downtown West,Auto Theft,11,2019,8
Minneapolis,Downtown West,Burglary,11,2019,7
Minneapolis,Downtown West,Larceny,11,2019,139
Minneapolis,Downtown West,Rape,11,2019,3
Minneapolis,Downtown West,Robbery,11,2019,7
Minneapolis,ECCO,Burglary,11,2019,7
Minneapolis,ECCO,Larceny,11,2019,8
Minneapolis,East Harriet,Aggravated Assault,11,2019,1
Minneapolis,East Harriet,Auto Theft,11,2019,1
Minneapolis,East Harriet,Burglary,11,2019,1
Minneapolis,East Harriet,Larceny,11,2019,10
Minneapolis,East Isles,Burglary,11,2019,6
Minneapolis,East Isles,Larceny,11,2019,11
Minneapolis,East Phillips,Aggravated Assault,11,2019,4
Minneapolis,East Phillips,Auto Theft,11,2019,8
Minneapolis,East Phillips,Burglary,11,2019,3
Minneapolis,East Phillips,Larceny,11,2019,19
Minneapolis,East Phillips,Rape,11,2019,1
Minneapolis,East Phillips,Robbery,11,2019,5
Minneapolis,Elliot Park,Aggravated Assault,11,2019,7
Minneapolis,Elliot Park,Arson,11,2019,1
Minneapolis,Elliot Park,Auto Theft,11,2019,5
Minneapolis,Elliot Park,Burglary,11,2019,2
Minneapolis,Elliot Park,Larceny,11,2019,26
Minneapolis,Elliot Park,Robbery,11,2019,1
Minneapolis,Ericsson,Burglary,11,2019,3
Minneapolis,Ericsson,Larceny,11,2019,7
Minneapolis,Ericsson,Robbery,11,2019,1
Minneapolis,Field,Burglary,11,2019,4
Minneapolis,Field,Larceny,11,2019,3
Minneapolis,Folwell,Aggravated Assault,11,2019,5
Minneapolis,Folwell,Auto Theft,11,2019,13
Minneapolis,Folwell,Burglary,11,2019,1
Minneapolis,Folwell,Larceny,11,2019,8
Minneapolis,Folwell,Rape,11,2019,2
Minneapolis,Folwell,Robbery,11,2019,6
Minneapolis,Fulton,Burglary,11,2019,3
Minneapolis,Fulton,Larceny,11,2019,6
Minneapolis,Fulton,Robbery,11,2019,1
Minneapolis,Hale,Arson,11,2019,1
Minneapolis,Hale,Burglary,11,2019,1
Minneapolis,Hale,Larceny,11,2019,1
Minneapolis,Harrison,Aggravated Assault,11,2019,2
Minneapolis,Harrison,Auto Theft,11,2019,3
Minneapolis,Harrison,Burglary,11,2019,1
Minneapolis,Harrison,Larceny,11,2019,5
Minneapolis,Harrison,Rape,11,2019,1
Minneapolis,Hawthorne,Aggravated Assault,11,2019,10
Minneapolis,Hawthorne,Auto Theft,11,2019,8
Minneapolis,Hawthorne,Burglary,11,2019,4
Minneapolis,Hawthorne,Larceny,11,2019,21
Minneapolis,Hawthorne,Rape,11,2019,3
Minneapolis,Hawthorne,Robbery,11,2019,4
Minneapolis,Hiawatha,Aggravated Assault,11,2019,1
Minneapolis,Hiawatha,Auto Theft,11,2019,3
Minneapolis,Hiawatha,Burglary,11,2019,9
Minneapolis,Hiawatha,Larceny,11,2019,23
Minneapolis,Holland,Aggravated Assault,11,2019,1
Minneapolis,Holland,Auto Theft,11,2019,5
Minneapolis,Holland,Burglary,11,2019,2
Minneapolis,Holland,Larceny,11,2019,13
Minneapolis,Holland,Rape,11,2019,2
Minneapolis,Holland,Robbery,11,2019,2
Minneapolis,Howe,Auto Theft,11,2019,1
Minneapolis,Howe,Burglary,11,2019,4
Minneapolis,Howe,Larceny,11,2019,5
Minneapolis,Humboldt Industrial Area,Burglary,11,2019,1
Minneapolis,Jordan,Aggravated Assault,11,2019,10
Minneapolis,Jordan,Arson,11,2019,1
Minneapolis,Jordan,Auto Theft,11,2019,10
Minneapolis,Jordan,Burglary,11,2019,3
Minneapolis,Jordan,Homicide,11,2019,1
Minneapolis,Jordan,Larceny,11,2019,7
Minneapolis,Jordan,Rape,11,2019,2
Minneapolis,Jordan,Robbery,11,2019,3
Minneapolis,Keewaydin,Auto Theft,11,2019,3
Minneapolis,Keewaydin,Burglary,11,2019,1
Minneapolis,Keewaydin,Larceny,11,2019,1
Minneapolis,Kenny,Auto Theft,11,2019,1
Minneapolis,Kenny,Burglary,11,2019,6
Minneapolis,Kenny,Larceny,11,2019,2
Minneapolis,Kenny,Rape,11,2019,1
Minneapolis,Kenwood,Larceny,11,2019,5
Minneapolis,Kenwood,Robbery,11,2019,1
Minneapolis,King Field,Aggravated Assault,11,2019,1
Minneapolis,King Field,Auto Theft,11,2019,3
Minneapolis,King Field,Burglary,11,2019,12
Minneapolis,King Field,Larceny,11,2019,8
Minneapolis,King Field,Robbery,11,2019,2
Minneapolis,Lind-Bohanon,Aggravated Assault,11,2019,4
Minneapolis,Lind-Bohanon,Auto Theft,11,2019,5
Minneapolis,Lind-Bohanon,Burglary,11,2019,7
Minneapolis,Lind-Bohanon,Homicide,11,2019,1
Minneapolis,Lind-Bohanon,Larceny,11,2019,8
Minneapolis,Lind-Bohanon,Rape,11,2019,1
Minneapolis,Linden Hills,Auto Theft,11,2019,1
Minneapolis,Linden Hills,Burglary,11,2019,2
Minneapolis,Linden Hills,Larceny,11,2019,6
Minneapolis,Logan Park,Auto Theft,11,2019,1
Minneapolis,Logan Park,Larceny,11,2019,4
Minneapolis,Longfellow,Aggravated Assault,11,2019,1
Minneapolis,Longfellow,Auto Theft,11,2019,4
Minneapolis,Longfellow,Burglary,11,2019,6
Minneapolis,Longfellow,Larceny,11,2019,48
Minneapolis,Longfellow,Rape,11,2019,1
Minneapolis,Longfellow,Robbery,11,2019,1
Minneapolis,Loring Park,Aggravated Assault,11,2019,1
Minneapolis,Loring Park,Auto Theft,11,2019,5
Minneapolis,Loring Park,Burglary,11,2019,3
Minneapolis,Loring Park,Larceny,11,2019,26
Minneapolis,Loring Park,Rape,11,2019,1
Minneapolis,Lowry Hill,Auto Theft,11,2019,1
Minneapolis,Lowry Hill,Burglary,11,2019,1
Minneapolis,Lowry Hill,Larceny,11,2019,5
Minneapolis,Lowry Hill East,Aggravated Assault,11,2019,1
Minneapolis,Lowry Hill East,Auto Theft,11,2019,5
Minneapolis,Lowry Hill East,Burglary,11,2019,11
Minneapolis,Lowry Hill East,Larceny,11,2019,62
Minneapolis,Lowry Hill East,Robbery,11,2019,1
Minneapolis,Lyndale,Aggravated Assault,11,2019,2
Minneapolis,Lyndale,Auto Theft,11,2019,2
Minneapolis,Lyndale,Burglary,11,2019,5
Minneapolis,Lyndale,Larceny,11,2019,20
Minneapolis,Lynnhurst,Burglary,11,2019,12
Minneapolis,Lynnhurst,Larceny,11,2019,3
Minneapolis,Marcy Holmes,Aggravated Assault,11,2019,4
Minneapolis,Marcy Holmes,Auto Theft,11,2019,7
Minneapolis,Marcy Holmes,Burglary,11,2019,9
Minneapolis,Marcy Holmes,Homicide,11,2019,1
Minneapolis,Marcy Holmes,Larceny,11,2019,32
Minneapolis,Marcy Holmes,Robbery,11,2019,6
Minneapolis,Marshall Terrace,Auto Theft,11,2019,3
Minneapolis,Marshall Terrace,Larceny,11,2019,1
Minneapolis,Marshall Terrace,Robbery,11,2019,1
Minneapolis,McKinley,Aggravated Assault,11,2019,3
Minneapolis,McKinley,Auto Theft,11,2019,2
Minneapolis,McKinley,Burglary,11,2019,7
Minneapolis,McKinley,Larceny,11,2019,7
Minneapolis,Mid-City Industrial,Larceny,11,2019,7
Minneapolis,Midtown Phillips,Aggravated Assault,11,2019,4
Minneapolis,Midtown Phillips,Auto Theft,11,2019,7
Minneapolis,Midtown Phillips,Burglary,11,2019,6
Minneapolis,Midtown Phillips,Homicide,11,2019,1
Minneapolis,Midtown Phillips,Larceny,11,2019,21
Minneapolis,Midtown Phillips,Rape,11,2019,2
Minneapolis,Midtown Phillips,Robbery,11,2019,1
Minneapolis,Minnehaha,Aggravated Assault,11,2019,1
Minneapolis,Minnehaha,Auto Theft,11,2019,2
Minneapolis,Minnehaha,Burglary,11,2019,3
Minneapolis,Minnehaha,Larceny,11,2019,9
Minneapolis,Morris Park,Aggravated Assault,11,2019,2
Minneapolis,Morris Park,Auto Theft,11,2019,2
Minneapolis,Morris Park,Burglary,11,2019,2
Minneapolis,Morris Park,Larceny,11,2019,5
Minneapolis,Near North,Aggravated Assault,11,2019,9
Minneapolis,Near North,Auto Theft,11,2019,4
Minneapolis,Near North,Burglary,11,2019,5
Minneapolis,Near North,Larceny,11,2019,23
Minneapolis,Near North,Rape,11,2019,2
Minneapolis,Near North,Robbery,11,2019,4
Minneapolis,Nicollet Island - East Bank,Aggravated Assault,11,2019,3
Minneapolis,Nicollet Island - East Bank,Larceny,11,2019,6
Minneapolis,North Loop,Aggravated Assault,11,2019,1
Minneapolis,North Loop,Auto Theft,11,2019,3
Minneapolis,North Loop,Burglary,11,2019,6
Minneapolis,North Loop,Larceny,11,2019,29
Minneapolis,North Loop,Robbery,11,2019,2
Minneapolis,Northeast Park,Larceny,11,2019,12
